state,name,lake sq km,max concentration (cells/ml),mean concentration (cells/ml),max area high bloom (sq m),mean area high bloom,max area moderate bloom,mean area moderate bloom,max area low bloom,mean area low bloom,freq high bloom (%),freq moderate bloom (%),freq low bloom (%)
"UT, AZ",Lake Powell,652.471,1995262.315,68510.4029,268800,66842.02899,406800,168414.4928,108000,43614.49275,0.966183575,0.985507246,0.980676329
VA,Lake ID: 10467373,12.907,1230268.771,80499.93241,34200,5650.724638,27900,7115.942029,6000,1313.043478,0.758454106,0.763285024,0.690821256
VA,Smith Mountain Lake,80.025,1513561.248,52377.35091,22500,1186.956522,17100,2002.898551,3900,575.3623188,0.468599034,0.550724638,0.449275362
VA,Lake ID: 120053458,52.54,1096478.196,56315.24471,15600,884.057971,11400,1510.144928,4200,418.8405797,0.429951691,0.516908213,0.381642512
"VA, NC",Lake ID: 167496465,173.379,1584893.192,104157.4127,114000,8923.188406,68100,8473.913043,11400,2179.710145,0.806763285,0.830917874,0.758454106
"VA, NC",Roanoke Rapids Lake,63.234,1479108.388,76562.69817,43500,2310.144928,25200,2265.217391,7800,688.4057971,0.507246377,0.599033816,0.468599034
VT,Lake ID: 15447620,10.723,3388441.561,128016.5694,28800,3859.42029,19500,1620.289855,3600,423.1884058,0.449275362,0.541062802,0.400966184
VT,Lake Memphremagog,25.332,831763.7711,47917.24505,66600,3860.869565,38400,4692.753623,10500,1250.724638,0.429951691,0.487922705,0.420289855
VT,Lake ID: 15447546,13.396,3388441.561,110794.01,28500,3433.333333,15300,1331.884058,3600,421.7391304,0.38647343,0.473429952,0.38647343
"VT, NY",Lake ID: 15447630,664.144,3388441.561,82007.04419,580200,87731.88406,1506000,307485.5072,355200,69668.11594,0.879227053,0.898550725,0.898550725
"VT, NY",Lake ID: 22302965,344.947,3235936.569,67666.56839,679500,44544.92754,781800,182727.5362,157500,40328.98551,0.845410628,0.879227053,0.850241546
"VT, NY",Lake ID: 10312598,45.097,1380384.265,73122.50736,49500,1757.971014,24000,1466.666667,6000,418.8405797,0.444444444,0.420289855,0.314009662
WA,Lake Chelan,130.953,1479108.388,107052.589,246600,52713.04348,283200,98814.49275,42300,16626.08696,0.903381643,0.884057971,0.874396135
WA,Ross Lake,46.304,1949844.6,143594.3718,62400,13347.82609,47700,14572.46377,10200,2549.275362,0.8647343,0.792270531,0.685990338
WA,"Washington, Lake",104.103,1445439.771,94516.28045,159000,17734.78261,156600,36221.73913,33900,7660.869565,0.859903382,0.835748792,0.792270531
WA,"Crescent, Lake",19.954,1288249.552,127988.0365,35100,8104.347826,31800,8601.449275,6000,1433.333333,0.850241546,0.792270531,0.734299517
WA,Devils Punch Bowl,108.118,1071519.305,57473.42086,135600,14185.50725,203400,40710.14493,52800,14282.6087,0.830917874,0.850241546,0.830917874
WA,Ozette Lake,30.362,1122018.454,100104.2343,63300,13027.53623,54600,17666.66667,16500,3046.376812,0.797101449,0.748792271,0.710144928
WA,Cle Elum Lake,18.163,2187761.624,98322.77718,35700,6756.521739,30900,8856.521739,7200,1665.217391,0.782608696,0.787439614,0.695652174
WA,Palmer Lake,8.286,1047128.548,104685.1752,20400,3557.971014,15300,4217.391304,3600,607.2463768,0.782608696,0.748792271,0.599033816
WA,Lake Wallula,43.084,977237.221,80028.66492,42900,4127.536232,68400,9928.985507,13500,2702.898551,0.758454106,0.826086957,0.734299517
WA,"Wenatchee, Lake",9.708,1288249.552,106034.798,17400,3105.797101,12900,3565.217391,3300,660.8695652,0.753623188,0.763285024,0.632850242
WA,Kachess Lake,17.334,1023292.992,113828.49,27300,4272.463768,20400,5586.956522,4500,975.3623188,0.734299517,0.676328502,0.579710145
WA,Potholes Reservoir,61.003,1737800.829,125696.6663,77400,14279.71014,51900,6297.101449,9000,1434.782609,0.729468599,0.782608696,0.61352657
WA,Riffe Lake,42.771,1380384.265,97924.38185,66000,6066.666667,61500,10201.44928,14400,2347.826087,0.724637681,0.719806763,0.623188406
WA,Lake Cushman,15.519,1348962.883,120418.5348,19800,3243.478261,16500,3482.608696,3900,723.1884058,0.714975845,0.676328502,0.536231884
WA,"Sammamish, Lake",19.343,1548816.619,79499.58798,38700,4857.971014,33000,8242.028986,8400,1753.623188,0.685990338,0.714975845,0.652173913
WA,Lake ID: 24536610,19.548,1348962.883,106350.7355,25800,3504.347826,18600,3427.536232,3900,737.6811594,0.685990338,0.685990338,0.560386473
WA,Lake ID: 24245701,18.067,1819700.859,110604.6893,28500,3136.231884,15600,3136.231884,4200,633.3333333,0.676328502,0.647342995,0.52173913
WA,Lake ID: 23069471,8.345,977237.221,92920.37246,18900,3817.391304,13500,2847.826087,3900,500,0.676328502,0.666666667,0.492753623
WA,Vancouver Lake,11.186,3388441.561,381395.4577,28200,8650.724638,11400,1086.956522,2100,146.3768116,0.628019324,0.38647343,0.212560386
WA,Baker Lake,19.418,1584893.192,88047.2567,22500,2773.913043,18000,2669.565217,4800,543.4782609,0.599033816,0.608695652,0.463768116
WA,Lake ID: 24245713,14.608,1047128.548,80570.42564,20100,2089.855072,15300,2452.173913,3600,550.7246377,0.579710145,0.584541063,0.449275362
WA,Keechelus Lake,9.577,1318256.739,85632.68366,11700,1773.913043,8700,1872.463768,2700,408.6956522,0.550724638,0.560386473,0.458937198
WA,"Quinault, Lake",14.621,1445439.771,63856.25802,23700,1926.086957,24600,2946.376812,6300,828.9855072,0.54589372,0.637681159,0.487922705
WA,Deer Lake,4.53,707945.7844,75783.33344,7500,1124.637681,5700,1055.072464,1200,128.9855072,0.541062802,0.560386473,0.241545894
WA,Rimrock Lake,9.517,1995262.315,88648.99067,9300,1060.869565,4500,668.115942,2400,166.6666667,0.458937198,0.483091787,0.275362319
WA,North Twin Lake,2.991,1071519.305,71739.98915,5400,827.5362319,3000,533.3333333,1500,89.85507246,0.429951691,0.449275362,0.173913043
WA,Spirit Lake,4.791,588843.6554,48929.50438,4200,585.5072464,3600,617.3913043,1500,139.1304348,0.391304348,0.458937198,0.285024155
"WA, OR",Lake Umatilla,61.77,1348962.883,93206.39338,39300,4704.347826,117300,12571.01449,26400,3879.710145,0.763285024,0.782608696,0.647342995
WI,Lake Winnebago 6124,539.886,3388441.561,262195.1104,2295900,505971.0145,1307700,130637.6812,247800,27965.21739,0.758454106,0.739130435,0.690821256
WI,Lake ID: 167120892,54.611,3388441.561,333522.1014,144300,54463.76812,112800,10149.27536,18300,1710.144928,0.739130435,0.68115942,0.536231884
WI,Petenwell Lake,96.483,3388441.561,361799.7498,314100,103613.0435,230100,27966.66667,40500,4544.927536,0.719806763,0.661835749,0.574879227
WI,Lake Butte des Morts,34.819,2187761.624,184859.6588,95400,21446.37681,44400,5792.753623,11100,1040.57971,0.68115942,0.618357488,0.458937198
WI,Lake Winneconne,75.911,2344228.815,130665.3439,267900,57060.86957,125100,17372.46377,23400,2975.362319,0.642512077,0.647342995,0.589371981
WI,Lake Waubesa,22.376,2818382.931,248624.3911,56700,20366.66667,27600,2323.188406,6000,453.6231884,0.637681159,0.444444444,0.29468599
WI,Nocquebay Lake 118,9.853,1258925.412,97799.32671,24600,5769.565217,17100,3456.521739,3900,620.2898551,0.637681159,0.608695652,0.531400966
WI,Peters Marsh,18.413,2511886.432,248008.1099,42000,7457.971014,11100,1534.782609,2400,310.1449275,0.632850242,0.599033816,0.352657005
WI,Lake Wissota,19.465,3388441.561,195096.5606,49200,14366.66667,36300,6739.130435,6600,1115.942029,0.628019324,0.526570048,0.45410628
WI,Lake Mendota 254,39.804,3388441.561,154381.2859,135600,40162.31884,101400,10718.84058,16200,1776.811594,0.623188406,0.603864734,0.497584541
WI,Beaver Dam Lake,24.459,3388441.561,593676.0884,53100,20291.30435,18600,918.8405797,6000,271.0144928,0.618357488,0.29468599,0.183574879
WI,Moonshine Lake,61.783,2884031.503,174586.288,33000,10797.10145,19200,2523.188406,3900,426.0869565,0.599033816,0.492753623,0.371980676
WI,Lake Du Bay,26.579,3162277.66,448937.685,30000,11698.55072,15300,1094.202899,5700,181.1594203,0.599033816,0.289855072,0.164251208
WI,Lake Kegonsa 410,12.934,3388441.561,404450.5331,38700,15504.34783,21900,1198.550725,3900,179.7101449,0.589371981,0.246376812,0.164251208
WI,Shawano Lake,25.345,3388441.561,127989.3567,84900,11907.24638,41100,7704.347826,16200,1423.188406,0.584541063,0.555555556,0.497584541
WI,Lipp Lake,54.688,1621810.097,95861.23113,69600,13537.68116,39600,7281.15942,10800,1310.144928,0.584541063,0.574879227,0.507246377
WI,Lake Wisconsin,28.96,3388441.561,292124.537,51300,15731.88406,30600,2831.884058,7800,384.057971,0.584541063,0.429951691,0.29468599
WI,Lake Du Bay,19.459,1659586.907,164945.0926,24600,5781.15942,15300,1860.869565,4800,252.173913,0.570048309,0.536231884,0.256038647
WI,Lake ID: 13281252,10.857,3388441.561,614137.4079,21900,7710.144928,7500,426.0869565,1500,66.66666667,0.565217391,0.241545894,0.125603865
WI,Willow Reservoir,17.801,1412537.545,110186.0492,8100,2017.391304,5400,675.3623188,1200,152.173913,0.565217391,0.47826087,0.299516908
WI,Rainbow Flowage,12.939,2041737.945,120579.5961,19500,4423.188406,12300,2179.710145,3900,321.7391304,0.555555556,0.487922705,0.347826087
WI,Lake ID: 13395257,14.255,1778279.41,177053.738,6900,2165.217391,5400,579.7101449,1200,46.37681159,0.550724638,0.342995169,0.096618357
WI,Pelican Lake,14.298,1513561.248,92265.54715,34200,3840.57971,18900,2288.405797,3600,526.0869565,0.54589372,0.512077295,0.396135266
WI,Ike Walton Lake,5.693,1698243.652,105184.0599,8100,1810.144928,5100,755.0724638,1500,195.6521739,0.541062802,0.507246377,0.362318841
WI,Lac Courte Oreilles,20.842,1258925.412,67321.07067,25200,2824.637681,30000,4440.57971,8400,678.2608696,0.536231884,0.550724638,0.449275362
WI,Trout Lake,15.695,1479108.388,68309.76014,22500,2572.463768,24000,4031.884058,7800,1002.898551,0.536231884,0.526570048,0.47826087
WI,Lake ID: 2454752,33.781,3388441.561,79045.72163,55500,6166.666667,63900,7507.246377,15600,1555.072464,0.531400966,0.555555556,0.497584541
WI,Yellow Lake,10.579,3311311.215,205793.3785,28200,8662.318841,16500,1197.101449,3300,223.1884058,0.52173913,0.328502415,0.202898551
WI,Pine Lake,6.695,1995262.315,120068.9716,17100,3684.057971,9300,957.9710145,2100,198.5507246,0.507246377,0.463768116,0.304347826
WI,Lake Geneva 36,21.623,1548816.619,69751.5189,24600,2378.26087,27600,3640.57971,5700,855.0724638,0.502415459,0.541062802,0.439613527
WI,Grindstone Lake,12.849,1659586.907,67092.51753,22800,2231.884058,17100,2168.115942,3600,592.7536232,0.502415459,0.536231884,0.45410628
WI,Gile Flowage 70,12.712,1949844.6,62430.89788,12900,1692.753623,10500,1665.217391,2700,317.3913043,0.502415459,0.507246377,0.381642512
WI,Lost Land Lake,9.598,1737800.829,146182.2952,9600,2315.942029,4800,318.8405797,900,92.75362319,0.497584541,0.285024155,0.173913043
WI,Lake Koshkonong,42.571,3388441.561,312196.6193,145200,23956.52174,59400,2860.869565,15000,569.5652174,0.492753623,0.458937198,0.342995169
WI,Pewaukee Lake 27.6,9.854,954992.586,78103.62686,15900,1868.115942,11400,1515.942029,2700,237.6811594,0.492753623,0.536231884,0.31884058
WI,Thunder Lake,7.224,1258925.412,80444.69129,11700,1689.855072,7500,931.884058,1800,208.6956522,0.492753623,0.463768116,0.299516908
WI,Nelson Lake,11.108,2238721.139,170395.6985,11400,2720.289855,6900,671.0144928,1500,113.0434783,0.487922705,0.362318841,0.188405797
WI,Shell Lake,10.153,1548816.619,112228.5432,24300,4460.869565,15900,1613.043478,5100,304.3478261,0.483091787,0.420289855,0.299516908
WI,Puckaway Lake,20.698,3388441.561,255855.3929,49800,7447.826087,17100,1014.492754,4200,197.1014493,0.47826087,0.405797101,0.193236715
WI,Lake Winneshiek,34.549,1380384.265,57482.34662,43500,2524.637681,43200,3266.666667,9000,865.2173913,0.47826087,0.531400966,0.449275362
WI,Fence Lake,14.148,1412537.545,48081.45999,27000,1733.333333,24300,3268.115942,4800,591.3043478,0.473429952,0.512077295,0.434782609
WI,Wind Lake 35,3.703,1905460.718,111570.6062,5400,981.1594203,2700,343.4782609,900,40.57971014,0.463768116,0.352657005,0.09178744
WI,Lake ID: 2116264,11.392,2884031.503,400070.1106,14100,2307.246377,5400,260.8695652,1200,43.47826087,0.45410628,0.260869565,0.082125604
WI,Lake ID: 13391717,14.068,776247.1166,56850.21938,23700,2108.695652,19800,2559.42029,4800,469.5652174,0.449275362,0.45410628,0.357487923
WI,Round Lake,13.472,1548816.619,59101.07668,16500,1404.347826,17400,1785.507246,3000,437.6811594,0.449275362,0.483091787,0.362318841
WI,Sand Lake,3.862,1513561.248,77546.48997,8700,1485.507246,5100,679.7101449,2700,207.2463768,0.449275362,0.405797101,0.22705314
WI,Muskego Lake,8.877,1621810.097,84230.92425,18900,2263.768116,7200,868.115942,1800,137.6811594,0.434782609,0.371980676,0.236714976
WI,Big Sand Lake,5.811,1445439.771,63565.65349,12600,973.9130435,8700,1066.666667,1500,127.5362319,0.434782609,0.439613527,0.231884058
WI,Little Trout Lake,4.077,2630267.992,95397.32395,6600,957.9710145,3300,504.3478261,1200,130.4347826,0.425120773,0.396135266,0.212560386
WI,Big Saint Germain Lake,6.592,1862087.137,133982.5464,16200,3685.507246,9000,897.1014493,2100,114.4927536,0.420289855,0.323671498,0.125603865
WI,Partridge Lake,4.694,1348962.883,92225.69622,8100,1215.942029,6000,710.1449275,1800,134.7826087,0.420289855,0.405797101,0.212560386
WI,Crawling Stone Lake,6.049,1698243.652,75117.96217,6000,640.5797101,4800,617.3913043,1800,157.9710145,0.410628019,0.405797101,0.217391304
WI,Metonga Lake,8.182,1000000,46010.22374,15600,1111.594203,15300,1891.304348,6000,373.9130435,0.405797101,0.434782609,0.342995169
WI,Lake ID: 13394077,14.957,977237.221,52653.00684,8700,917.3913043,9900,1330.434783,1200,149.2753623,0.38647343,0.468599034,0.260869565
WI,Presque Isle Lake,4.632,912010.8394,57419.86452,6600,618.8405797,5400,653.6231884,900,66.66666667,0.381642512,0.391304348,0.15942029
WI,Rock Lake,5.51,812830.5162,56540.76397,10800,1040.57971,5700,779.7101449,2400,86.95652174,0.371980676,0.376811594,0.111111111
WI,Big Round Lake,4.15,3090295.433,272735.726,9300,1979.710145,5400,369.5652174,1500,91.30434783,0.371980676,0.222222222,0.1352657
WI,Dairyland Reservoir,2.414,831763.7711,61749.78374,1800,334.7826087,1800,265.2173913,900,85.50724638,0.362318841,0.396135266,0.169082126
WI,Buckskin Lake,2.653,1122018.454,66273.37187,2700,337.6811594,1200,108.6956522,600,36.23188406,0.357487923,0.202898551,0.106280193
WI,Rush Lake,11.253,1445439.771,107783.7089,23700,2552.173913,8100,695.6521739,3300,153.6231884,0.352657005,0.289855072,0.183574879
WI,Green Lake,31.049,1258925.412,41634.34882,33300,1757.971014,55500,3860.869565,11700,969.5652174,0.347826087,0.371980676,0.299516908
WI,Butternut Lake,5.075,794328.2347,39850.03517,9000,566.6666667,5400,669.5652174,1800,124.6376812,0.314009662,0.323671498,0.188405797
WI,Saint Croix Flowage 282,8.816,870963.59,57668.99883,5400,434.7826087,2700,168.115942,900,37.68115942,0.309178744,0.193236715,0.096618357
WI,Spooner Lake 20,4.494,2398832.919,99569.34689,5700,643.4782609,2700,256.5217391,1200,39.13043478,0.29468599,0.251207729,0.086956522
WI,Big Crooked Lake,2.673,758577.575,41853.29014,3900,286.9565217,3000,217.3913043,1200,47.82608696,0.241545894,0.236714976,0.096618357
WI,Pickerel Lake,5.184,575439.9373,45806.21881,3600,285.5072464,2700,208.6956522,900,18.84057971,0.231884058,0.241545894,0.048309179
WI,Devils Lake,3.942,1318256.739,38914.60426,4800,231.884058,3600,226.0869565,2100,66.66666667,0.198067633,0.178743961,0.115942029
"WI, MN",Lake Pepin,45.712,2290867.653,80468.24266,130500,10968.11594,79200,9965.217391,30300,2491.304348,0.628019324,0.652173913,0.570048309
"WI, MN",Lake Mallalieu 175,32.489,1380384.265,79576.30081,34500,4181.15942,25800,5234.782609,8100,904.3478261,0.599033816,0.594202899,0.512077295
WY,Pathfinder Reservoir,69.961,3388441.561,163276.463,149400,29634.78261,80700,17727.53623,22200,4810.144928,0.845410628,0.84057971,0.77294686
WY,Boysen Reservoir,77.649,3388441.561,192628.4495,179400,32376.81159,84300,14444.92754,22800,3669.565217,0.816425121,0.816425121,0.734299517
WY,Ocean Lake Habitat Reservoir Number 5,12.054,707945.7844,84045.44382,14400,2601.449275,10500,3749.275362,3900,868.115942,0.816425121,0.811594203,0.661835749
WY,Seminoe Reservoir,77.428,3388441.561,147780.0533,88200,16485.50725,44400,8444.927536,9900,2443.478261,0.758454106,0.792270531,0.729468599
WY,Lake ID: 167245982,49.648,2818382.931,125787.3311,82800,4084.057971,30600,3134.782609,9300,827.5362319,0.734299517,0.777777778,0.589371981
WY,Alcova Reservoir,8.662,2454708.916,103490.0794,10500,1937.681159,6600,1528.985507,3000,473.9130435,0.700483092,0.714975845,0.531400966
WY,Grayrocks Reservoir,14.57,1096478.196,105578.9906,20100,2043.478261,12000,1405.797101,2700,426.0869565,0.666666667,0.676328502,0.497584541
WY,Lake Hattie,8.865,1230268.771,91906.71855,12900,1398.550725,10200,1872.463768,4500,507.2463768,0.666666667,0.70531401,0.502415459
WY,Lake ID: 120053749,19.355,3388441.561,280125.5563,42300,7955.072464,16500,2153.623188,6600,546.3768116,0.652173913,0.555555556,0.352657005
WY,Wheatland Reservoir Number 2,26.355,3235936.569,141537.4541,58200,8165.217391,30900,4133.333333,8100,926.0869565,0.647342995,0.628019324,0.531400966
WY,Fontenelle Reservoir,17.351,2818382.931,91438.03952,26100,3872.463768,15900,3220.289855,4800,740.5797101,0.618357488,0.661835749,0.570048309
WY,Fremont Lake,20.453,1000000,61007.59061,38100,5165.217391,33000,9788.405797,5700,1434.782609,0.599033816,0.608695652,0.570048309
WY,Yellowstone Lake,338.841,1548816.619,45414.39354,688800,32531.88406,914400,193263.7681,252900,55756.52174,0.574879227,0.560386473,0.560386473
WY,Lake De Smet,12.531,676082.9754,51865.00124,16800,1643.478261,24600,4688.405797,7500,1243.478261,0.574879227,0.642512077,0.584541063
WY,Post Lake,10.389,3388441.561,428005.4046,21000,2584.057971,11100,1034.782609,4500,210.1449275,0.570048309,0.381642512,0.22705314
WY,Buffalo Bill Reservoir,27.041,2754228.703,60994.52101,15300,1302.898551,25500,3208.695652,7200,873.9130435,0.570048309,0.714975845,0.599033816
WY,Jackson Lake,108.671,1230268.771,45236.18543,93600,7282.608696,220800,33734.78261,41400,9057.971014,0.560386473,0.574879227,0.541062802
WY,Hawk Springs Reservoir,3.798,1778279.41,263248.6656,6300,2124.637681,4200,340.5797101,1200,57.97101449,0.54589372,0.260869565,0.106280193
WY,Willow Lake,7.315,933254.3008,63987.15193,6600,1353.623188,8100,1723.188406,2100,275.3623188,0.531400966,0.512077295,0.371980676
WY,Guernsey Reservoir,8.134,1479108.388,113665.7574,4800,737.6811594,2700,379.7101449,1200,100,0.52173913,0.425120773,0.173913043
WY,Shoshone Lake,27.996,1023292.992,50461.06369,77400,6815.942029,61500,15850.72464,15000,2634.782609,0.497584541,0.47826087,0.458937198
WY,Lake ID: 166248016,6.678,3235936.569,213849.8374,13200,3214.492754,6300,733.3333333,1800,159.4202899,0.473429952,0.420289855,0.246376812
WY,Heart Lake,10.063,1096478.196,54032.12189,15900,1255.072464,13200,2017.391304,4200,342.0289855,0.415458937,0.425120773,0.367149758
WY,Lewis Lake,11.476,758577.575,37130.90043,25800,1810.144928,24000,4588.405797,4200,734.7826087,0.410628019,0.425120773,0.415458937
WY,Fontenelle Reservoir,4.435,602559.5861,45670.18662,4500,566.6666667,3900,840.5797101,1500,207.2463768,0.376811594,0.560386473,0.381642512
WY,Jenny Lake,4.859,741310.2413,44515.71101,6000,581.1594203,8700,1644.927536,2700,376.8115942,0.357487923,0.439613527,0.367149758
WY,Ocean Lake,24.588,3311311.215,117590.487,74100,8000,27600,1802.898551,8700,497.1014493,0.342995169,0.371980676,0.29468599
WY,Lake ID: 3194578,3.141,251188.6432,46435.89802,3000,310.1449275,3600,1517.391304,2100,336.2318841,0.314009662,0.816425121,0.497584541
WY,Fontenelle Reservoir,2.565,1047128.548,59015.06162,2400,359.4202899,2400,379.7101449,900,69.56521739,0.299516908,0.463768116,0.188405797
